Track_age_yrs,Track_degradation,Load_cycles_daily,Load_amplitude_avg_N,Balast_thickness_inmm,track_confining_pressure_kPa,curve_radius_mm,tilting_wagon,fracture_strength_level,fracture_strength_value,track_fouling,track_misalignment,rail_material_inhomogenous,humidty_percent,corrosion_index_iso,speed_mph,Accumulated_tonnage_kgpmeter,rail_fall_in_mm,track_quality_index,inspection_interval_yrs
35,FALSE,176,2532,355,84,507,TRUE,2,236,TRUE,TRUE,FALSE,90,6,152,56,79,2,4
37,TRUE,169,2291,201,89,540,FALSE,4,206,FALSE,FALSE,TRUE,93,7,230,66,48,2,6
49,FALSE,134,2453,351,52,529,TRUE,3,324,FALSE,TRUE,FALSE,96,1,194,61,29,5,3
46,TRUE,146,2220,306,150,519,TRUE,4,223,TRUE,FALSE,FALSE,99,8,225,53,60,3,2
21,FALSE,118,2164,296,26,609,FALSE,5,205,TRUE,TRUE,TRUE,79,8,243,50,65,7,5
31,FALSE,99,1648,192,72,452,,4,272,FALSE,TRUE,TRUE,100,4,129,66,30,1,4
52,FALSE,83,1910,300,222,451,TRUE,4,233,TRUE,FALSE,TRUE,95,4,149,54,72,5,2
26,FALSE,54,2529,399,193,490,FALSE,5,240,TRUE,TRUE,TRUE,93,9,94,57,31,1,4
53,FALSE,150,2009,233,34,468,FALSE,2,201,FALSE,FALSE,FALSE,91,5,129,50,31,6,2
51,TRUE,59,1509,172,144,563,FALSE,1,278,TRUE,FALSE,FALSE,73,10,123,59,31,5,4
49,FALSE,186,1717,390,210,556,FALSE,4,298,FALSE,TRUE,FALSE,86,9,244,48,28,3,3
39,TRUE,183,2133,272,59,503,FALSE,5,316,FALSE,TRUE,FALSE,93,1,176,48,55,6,6
33,TRUE,189,1699,302,114,587,TRUE,3,276,TRUE,FALSE,TRUE,74,6,137,57,32,10,6
34,TRUE,144,2144,238,27,460,FALSE,2,259,TRUE,TRUE,FALSE,91,5,82,49,82,10,3
45,TRUE,40,2254,189,216,552,FALSE,3,219,TRUE,TRUE,TRUE,98,6,190,49,34,10,6
50,FALSE,48,1819,152,192,488,TRUE,2,215,TRUE,TRUE,TRUE,91,10,215,60,62,1,3
26,FALSE,195,2565,339,73,625,FALSE,1,309,FALSE,TRUE,TRUE,94,6,79,53,53,1,2
22,TRUE,102,2059,304,154,572,FALSE,1,277,FALSE,TRUE,FALSE,87,10,110,55,45,1,5
51,FALSE,42,1829,375,133,576,TRUE,3,302,FALSE,TRUE,FALSE,96,6,134,59,42,10,5
29,TRUE,114,2516,311,25,623,FALSE,4,216,FALSE,TRUE,TRUE,80,3,137,64,82,8,6
24,FALSE,81,2402,276,190,556,FALSE,3,272,TRUE,FALSE,FALSE,93,2,150,52,51,1,6
52,FALSE,165,1634,212,111,540,,2,237,TRUE,TRUE,FALSE,89,4,195,62,13,1,6
52,FALSE,53,1581,334,111,570,FALSE,5,255,FALSE,FALSE,TRUE,91,5,196,45,36,9,4
33,TRUE,102,1855,396,49,579,TRUE,1,326,FALSE,TRUE,FALSE,100,3,227,48,55,8,3
44,TRUE,103,2480,259,107,524,,3,255,TRUE,FALSE,FALSE,97,7,92,49,61,7,2
26,TRUE,88,1840,366,153,509,FALSE,5,248,FALSE,FALSE,TRUE,78,1,155,61,55,3,2
55,FALSE,89,2344,333,139,527,TRUE,4,218,TRUE,FALSE,FALSE,90,6,234,53,49,2,3
34,FALSE,189,1631,267,140,453,FALSE,1,324,TRUE,FALSE,FALSE,82,9,172,57,42,5,6
40,TRUE,142,1546,377,48,605,FALSE,2,296,TRUE,FALSE,TRUE,74,5,248,59,65,2,5
51,TRUE,43,2288,396,144,467,TRUE,1,294,TRUE,TRUE,FALSE,99,8,75,57,74,9,5
21,TRUE,98,2166,206,51,511,TRUE,1,297,TRUE,FALSE,TRUE,100,1,204,48,79,4,5
28,FALSE,189,2278,170,228,619,TRUE,1,273,FALSE,FALSE,FALSE,82,4,137,66,12,6,6
55,FALSE,123,1819,382,183,483,FALSE,4,275,TRUE,TRUE,FALSE,71,4,98,50,79,7,6
41,FALSE,55,1920,291,103,552,FALSE,5,318,FALSE,TRUE,TRUE,97,5,149,56,64,4,2
23,FALSE,190,2215,245,148,609,FALSE,5,268,FALSE,TRUE,FALSE,99,8,84,54,59,8,5
24,TRUE,74,1810,156,72,484,TRUE,5,286,TRUE,TRUE,FALSE,93,7,134,66,57,5,4
29,TRUE,192,2036,214,70,556,TRUE,1,267,FALSE,FALSE,TRUE,84,3,116,57,26,6,6
54,TRUE,47,2406,260,111,601,FALSE,4,315,TRUE,FALSE,TRUE,72,10,160,49,22,6,4
43,TRUE,136,1610,271,90,483,FALSE,2,292,TRUE,FALSE,TRUE,98,9,132,60,57,2,2
41,TRUE,122,2141,379,166,548,FALSE,1,214,TRUE,TRUE,FALSE,75,9,200,53,57,8,6
38,FALSE,179,2377,301,69,568,TRUE,5,299,FALSE,FALSE,TRUE,97,1,127,49,87,8,2
50,TRUE,125,2183,286,181,553,FALSE,4,244,TRUE,FALSE,TRUE,96,5,89,49,87,2,3
50,FALSE,157,2187,239,130,509,TRUE,4,297,FALSE,FALSE,TRUE,70,9,189,66,19,8,4
41,FALSE,153,1833,314,127,482,FALSE,1,248,FALSE,FALSE,TRUE,96,10,163,50,60,5,4
37,FALSE,181,2440,185,225,532,FALSE,5,284,TRUE,TRUE,TRUE,77,7,237,45,30,4,2
33,TRUE,110,2301,383,75,483,FALSE,5,269,FALSE,TRUE,TRUE,96,6,178,54,22,3,3
54,FALSE,56,1808,150,144,587,,5,224,TRUE,TRUE,TRUE,75,1,172,50,80,10,5
36,FALSE,56,1606,294,191,532,TRUE,2,209,TRUE,FALSE,FALSE,80,4,237,65,24,1,3
46,TRUE,83,1833,166,43,555,TRUE,5,219,TRUE,FALSE,FALSE,95,9,223,64,58,4,3
26,FALSE,90,1881,367,92,585,FALSE,2,310,FALSE,TRUE,FALSE,71,5,189,55,26,7,6
30,TRUE,45,2017,379,198,564,FALSE,4,295,TRUE,TRUE,TRUE,82,2,177,53,59,8,5
35,FALSE,45,2091,206,100,528,FALSE,4,248,TRUE,TRUE,FALSE,87,10,207,55,34,5,2
30,TRUE,174,2424,343,144,621,TRUE,5,276,TRUE,FALSE,TRUE,87,1,117,54,58,2,4
43,FALSE,191,1675,341,131,585,FALSE,1,236,TRUE,TRUE,FALSE,86,5,166,47,20,7,6
45,FALSE,50,2176,275,222,479,FALSE,5,214,FALSE,FALSE,FALSE,84,5,231,55,13,6,3
44,TRUE,103,1509,203,171,508,TRUE,4,259,FALSE,TRUE,FALSE,100,5,124,45,75,10,2
26,FALSE,52,1621,304,122,563,TRUE,2,317,FALSE,FALSE,FALSE,98,2,164,57,44,10,2
39,TRUE,100,1601,227,133,509,FALSE,3,229,TRUE,TRUE,FALSE,100,10,181,45,12,3,2
24,TRUE,68,2370,269,178,623,TRUE,5,200,FALSE,TRUE,TRUE,80,7,250,47,59,3,4
49,FALSE,107,2103,369,82,604,TRUE,2,271,FALSE,FALSE,FALSE,80,1,116,62,52,2,4
20,TRUE,200,2325,231,143,455,TRUE,4,321,TRUE,FALSE,TRUE,82,2,121,56,66,2,2
53,TRUE,85,1972,196,183,582,FALSE,3,232,FALSE,FALSE,TRUE,100,3,250,51,14,8,5
24,FALSE,147,1902,233,76,616,TRUE,4,322,TRUE,TRUE,TRUE,73,2,196,58,74,9,3
34,TRUE,196,2109,393,202,555,TRUE,5,255,FALSE,FALSE,FALSE,76,3,132,64,66,1,2
24,FALSE,190,1990,202,142,550,FALSE,1,248,TRUE,FALSE,FALSE,82,3,161,66,82,1,3
35,TRUE,84,2337,293,29,477,,1,205,FALSE,TRUE,FALSE,100,9,128,57,39,1,4
31,FALSE,45,1674,215,55,566,FALSE,1,255,TRUE,TRUE,TRUE,81,3,141,65,49,7,2
25,FALSE,100,2471,360,84,581,TRUE,5,214,FALSE,FALSE,FALSE,73,2,213,46,12,4,3
22,TRUE,114,2352,261,57,574,FALSE,3,207,FALSE,TRUE,FALSE,82,1,237,60,35,2,5
34,TRUE,100,2059,400,209,606,,3,253,TRUE,FALSE,TRUE,82,3,106,46,89,10,3
47,FALSE,56,2561,151,54,605,FALSE,4,312,FALSE,TRUE,FALSE,97,2,102,61,67,1,5
54,FALSE,115,2109,281,126,521,FALSE,3,258,FALSE,FALSE,FALSE,92,8,186,59,34,1,3
41,FALSE,126,1907,240,28,509,FALSE,3,252,TRUE,TRUE,FALSE,89,8,133,61,82,7,5
24,TRUE,141,2082,382,225,551,FALSE,3,269,FALSE,FALSE,TRUE,75,3,123,47,50,5,2
25,TRUE,127,1652,292,87,602,TRUE,5,300,TRUE,TRUE,FALSE,74,4,167,54,24,4,5
26,TRUE,120,2042,210,65,513,FALSE,1,267,TRUE,FALSE,FALSE,94,8,235,59,72,10,2
47,TRUE,115,2066,294,197,545,TRUE,2,303,FALSE,FALSE,TRUE,80,10,244,59,74,9,2
22,TRUE,65,1783,366,230,582,TRUE,3,253,TRUE,FALSE,TRUE,96,10,137,66,43,6,5
53,FALSE,42,2206,193,46,585,FALSE,3,229,FALSE,FALSE,FALSE,90,6,155,55,80,1,3
27,TRUE,195,1826,303,116,529,TRUE,5,250,FALSE,FALSE,FALSE,80,5,204,46,69,9,4
52,FALSE,126,1525,183,18,549,TRUE,2,319,TRUE,TRUE,TRUE,99,9,205,53,33,10,4
40,FALSE,120,2061,207,67,490,TRUE,4,289,TRUE,FALSE,TRUE,73,1,85,46,71,3,4
43,TRUE,105,1850,247,55,513,TRUE,4,225,FALSE,FALSE,TRUE,72,7,94,48,81,5,5
27,FALSE,158,1641,400,198,548,TRUE,4,275,FALSE,FALSE,TRUE,78,9,131,53,31,6,4
34,TRUE,146,1800,312,110,520,FALSE,3,212,FALSE,FALSE,FALSE,88,5,94,59,42,7,3
45,FALSE,66,1838,317,190,502,,4,320,FALSE,TRUE,FALSE,89,1,139,61,70,3,4
31,TRUE,175,2211,250,45,560,TRUE,1,315,TRUE,TRUE,FALSE,73,7,87,60,21,1,4
46,TRUE,142,1914,257,183,457,FALSE,4,294,FALSE,FALSE,FALSE,96,7,126,53,39,4,2
34,FALSE,81,1940,289,83,627,TRUE,5,257,FALSE,FALSE,FALSE,99,7,216,49,18,8,2
51,FALSE,131,2021,359,136,613,FALSE,3,248,TRUE,FALSE,TRUE,97,3,184,50,32,3,5
42,TRUE,156,1622,334,213,485,FALSE,4,301,TRUE,FALSE,FALSE,75,2,215,63,37,5,6
37,FALSE,119,1545,301,191,481,FALSE,2,290,FALSE,TRUE,FALSE,87,1,142,53,80,1,3
28,TRUE,178,1966,396,146,619,TRUE,1,240,FALSE,TRUE,FALSE,86,9,167,48,38,3,5
31,TRUE,200,1544,158,46,541,TRUE,4,270,FALSE,FALSE,FALSE,93,3,210,65,81,5,6
52,FALSE,142,1582,213,60,471,FALSE,2,311,TRUE,FALSE,TRUE,83,8,196,64,82,3,5
54,FALSE,125,1614,336,166,489,FALSE,1,258,FALSE,FALSE,TRUE,96,3,182,45,44,5,3
51,TRUE,185,1629,267,207,481,TRUE,5,319,TRUE,FALSE,TRUE,76,7,122,57,29,9,2
51,FALSE,200,1799,381,39,623,FALSE,4,304,FALSE,FALSE,TRUE,94,4,223,62,52,7,4
30,TRUE,146,2464,375,45,521,FALSE,5,330,TRUE,TRUE,TRUE,80,3,141,52,18,9,3
24,TRUE,185,2038,344,137,468,FALSE,3,206,FALSE,FALSE,FALSE,76,7,87,63,72,8,5
46,TRUE,82,2478,189,57,572,FALSE,4,295,FALSE,FALSE,FALSE,77,7,135,48,41,1,5
48,TRUE,91,1649,260,184,593,FALSE,5,291,TRUE,TRUE,FALSE,88,2,155,57,68,2,6
45,FALSE,130,2374,222,181,569,TRUE,3,239,TRUE,FALSE,TRUE,76,9,139,54,40,2,2
37,TRUE,103,1802,379,22,461,,2,250,FALSE,FALSE,TRUE,95,3,210,55,74,2,5
40,TRUE,144,2510,301,196,613,TRUE,5,310,FALSE,TRUE,TRUE,81,2,185,59,16,9,5
23,FALSE,163,1600,212,126,501,FALSE,5,302,FALSE,TRUE,FALSE,78,4,249,57,30,9,4
45,TRUE,122,2328,354,44,472,,5,280,TRUE,FALSE,FALSE,80,1,181,62,45,8,2
38,FALSE,74,1785,255,222,478,TRUE,1,234,FALSE,FALSE,TRUE,83,9,233,62,65,4,3
43,FALSE,57,2100,287,74,620,TRUE,3,313,TRUE,TRUE,FALSE,86,9,93,59,40,5,4
39,FALSE,109,1949,189,146,470,TRUE,5,315,TRUE,FALSE,FALSE,88,8,93,61,44,8,2
26,FALSE,93,2349,322,166,544,FALSE,4,287,FALSE,TRUE,TRUE,92,10,250,47,22,6,6
40,FALSE,129,2001,175,76,581,TRUE,3,235,TRUE,TRUE,TRUE,85,10,158,54,82,8,6
38,FALSE,166,1776,238,41,486,FALSE,1,248,TRUE,FALSE,TRUE,84,4,186,50,30,10,4
47,TRUE,168,1847,244,25,506,FALSE,4,251,TRUE,TRUE,FALSE,96,3,87,59,86,2,5
37,FALSE,120,2177,358,20,508,FALSE,3,326,TRUE,TRUE,TRUE,88,3,164,66,38,6,6
21,FALSE,174,2490,387,32,578,FALSE,4,304,FALSE,FALSE,FALSE,86,6,85,51,89,1,5
25,TRUE,67,1642,227,39,580,TRUE,2,306,TRUE,FALSE,FALSE,96,8,205,59,71,9,4
47,TRUE,78,2227,205,115,515,FALSE,3,232,TRUE,TRUE,FALSE,88,7,111,58,46,10,5
34,TRUE,171,1910,368,121,630,TRUE,3,229,FALSE,TRUE,TRUE,90,8,169,65,16,6,4
28,FALSE,199,1903,164,171,593,TRUE,4,200,FALSE,FALSE,FALSE,97,6,171,49,58,8,2
42,FALSE,166,2083,376,130,451,TRUE,1,319,TRUE,TRUE,TRUE,99,7,214,53,30,6,6
55,TRUE,118,2125,237,76,532,FALSE,1,237,FALSE,FALSE,TRUE,96,4,89,64,35,10,3
44,TRUE,130,1570,265,230,595,TRUE,5,279,TRUE,FALSE,TRUE,96,9,196,57,64,5,5
29,TRUE,131,2132,340,138,533,FALSE,4,230,TRUE,TRUE,FALSE,82,9,123,60,56,4,3
47,TRUE,141,2078,335,26,605,FALSE,3,304,TRUE,FALSE,FALSE,91,4,242,53,85,7,5
20,TRUE,46,1965,335,75,459,,4,287,TRUE,FALSE,TRUE,99,5,236,48,34,1,5
26,FALSE,148,2411,304,29,527,TRUE,3,217,TRUE,TRUE,FALSE,92,5,77,56,55,2,4
37,FALSE,188,1677,273,213,529,TRUE,2,254,TRUE,TRUE,TRUE,87,7,198,47,88,3,5
53,TRUE,57,2585,315,143,454,TRUE,1,271,FALSE,FALSE,TRUE,87,1,205,50,21,9,5
55,FALSE,182,1896,264,193,476,FALSE,4,234,TRUE,FALSE,TRUE,74,2,97,56,72,3,4
42,TRUE,69,1589,290,65,517,TRUE,5,314,TRUE,FALSE,TRUE,91,9,84,55,60,9,4
36,TRUE,81,2255,239,191,480,FALSE,3,220,TRUE,TRUE,FALSE,99,9,128,48,51,7,2
38,FALSE,104,2130,164,160,483,TRUE,1,243,TRUE,FALSE,TRUE,80,9,182,58,43,3,2
39,FALSE,120,1780,235,203,572,TRUE,3,239,TRUE,FALSE,TRUE,84,10,171,52,38,5,6
28,TRUE,157,2534,188,82,559,FALSE,2,230,TRUE,FALSE,TRUE,73,10,133,56,28,8,2
54,TRUE,75,2500,252,156,487,FALSE,3,263,FALSE,TRUE,TRUE,72,5,90,52,84,3,6
42,TRUE,48,1673,247,196,452,FALSE,5,264,TRUE,FALSE,FALSE,94,9,227,50,38,10,4
25,TRUE,165,2225,390,91,512,FALSE,4,265,FALSE,FALSE,TRUE,72,10,212,61,80,9,5
24,FALSE,95,1780,300,181,460,TRUE,2,217,FALSE,TRUE,TRUE,86,7,102,53,42,7,3
32,TRUE,95,2033,355,15,548,FALSE,4,296,TRUE,TRUE,TRUE,80,4,234,59,62,7,6
43,FALSE,165,2284,269,16,494,TRUE,3,261,FALSE,FALSE,TRUE,89,4,157,55,32,7,5
31,FALSE,65,2130,243,218,456,FALSE,1,319,TRUE,TRUE,FALSE,75,4,216,54,29,4,3
51,FALSE,62,2418,226,157,508,TRUE,2,209,TRUE,TRUE,FALSE,97,9,159,48,75,10,4
35,TRUE,155,1654,211,230,568,FALSE,1,260,FALSE,TRUE,FALSE,85,3,164,62,54,5,3
43,FALSE,55,2227,262,116,604,FALSE,3,239,FALSE,TRUE,TRUE,71,1,187,57,47,8,5
36,FALSE,84,2435,261,93,598,FALSE,3,268,FALSE,FALSE,FALSE,73,10,90,54,70,2,2
46,FALSE,97,1905,254,58,512,TRUE,5,296,TRUE,TRUE,FALSE,97,1,158,48,54,2,6
41,FALSE,115,2406,303,104,486,FALSE,1,274,TRUE,FALSE,TRUE,76,6,163,55,69,5,2
28,FALSE,151,1655,170,28,543,,4,205,TRUE,FALSE,TRUE,94,6,237,53,76,6,2
53,TRUE,182,2504,296,187,539,,2,203,TRUE,TRUE,TRUE,74,8,125,57,42,1,5
50,TRUE,91,1769,342,41,451,FALSE,5,258,TRUE,FALSE,TRUE,99,10,207,52,77,7,3
22,TRUE,80,1967,197,55,560,FALSE,3,279,FALSE,FALSE,FALSE,74,5,173,60,23,1,4
51,FALSE,102,2296,280,84,616,FALSE,2,239,FALSE,TRUE,FALSE,92,10,145,56,55,1,3
34,TRUE,67,2218,237,18,627,FALSE,4,235,FALSE,FALSE,TRUE,84,8,198,46,40,8,2
51,TRUE,46,1629,329,75,528,TRUE,4,316,FALSE,TRUE,FALSE,73,6,198,53,25,1,6
36,TRUE,122,1542,344,113,527,FALSE,2,293,TRUE,FALSE,TRUE,78,2,91,53,27,1,6
34,FALSE,94,1984,341,187,520,FALSE,2,272,TRUE,TRUE,TRUE,72,8,127,62,54,5,2
30,TRUE,128,1882,225,31,533,FALSE,5,306,FALSE,FALSE,TRUE,95,5,160,58,15,4,6
24,TRUE,169,1540,205,214,522,FALSE,5,242,FALSE,FALSE,TRUE,72,7,131,54,55,9,6
21,FALSE,105,2232,224,78,552,FALSE,3,227,TRUE,TRUE,FALSE,91,1,131,60,47,9,5
33,FALSE,167,1614,376,199,588,TRUE,3,252,TRUE,TRUE,FALSE,86,6,163,57,67,5,4
26,FALSE,162,1872,240,57,459,TRUE,3,265,FALSE,TRUE,FALSE,91,3,136,54,28,4,3
26,FALSE,127,2448,335,95,521,TRUE,2,226,TRUE,TRUE,FALSE,70,1,234,57,78,3,6
31,TRUE,127,2561,248,109,466,FALSE,5,274,TRUE,FALSE,FALSE,83,10,143,64,50,6,4
26,FALSE,146,2472,203,21,599,TRUE,1,203,TRUE,FALSE,TRUE,70,1,180,56,85,6,2
36,TRUE,85,2224,313,61,595,TRUE,4,327,TRUE,FALSE,TRUE,94,2,101,57,52,10,6
51,FALSE,87,1961,344,158,548,TRUE,5,228,TRUE,FALSE,TRUE,91,10,192,61,54,2,6
35,FALSE,159,2110,165,64,513,FALSE,5,260,FALSE,TRUE,TRUE,76,3,99,46,81,2,3
30,TRUE,73,2217,181,49,623,FALSE,5,310,TRUE,FALSE,FALSE,77,5,165,51,24,6,5
29,FALSE,115,2136,327,86,484,TRUE,1,327,FALSE,FALSE,FALSE,91,7,157,51,45,6,4
38,TRUE,193,1827,304,78,495,TRUE,4,252,TRUE,FALSE,TRUE,97,3,217,46,29,3,4
48,TRUE,128,2073,225,112,561,TRUE,5,297,FALSE,TRUE,TRUE,99,4,189,61,17,1,2
49,TRUE,42,2437,380,159,501,FALSE,5,322,FALSE,TRUE,FALSE,91,1,167,51,46,6,3
48,TRUE,185,2364,186,20,460,FALSE,2,258,FALSE,TRUE,TRUE,95,1,214,51,34,4,5
41,TRUE,84,1921,295,204,572,TRUE,4,260,TRUE,FALSE,FALSE,87,10,138,62,62,5,6
35,TRUE,86,2031,384,168,461,TRUE,5,236,FALSE,TRUE,TRUE,72,1,137,62,34,8,6
52,TRUE,187,2052,154,109,502,FALSE,3,287,TRUE,FALSE,TRUE,94,10,81,62,72,6,2
54,FALSE,160,2146,253,127,507,FALSE,5,265,TRUE,TRUE,TRUE,81,5,122,49,45,1,3
47,FALSE,190,2470,250,226,517,TRUE,1,239,TRUE,TRUE,FALSE,77,9,167,47,60,6,3
49,TRUE,138,1683,176,200,490,FALSE,5,290,TRUE,TRUE,FALSE,92,7,75,65,14,8,6
38,FALSE,99,2250,171,142,617,FALSE,5,313,FALSE,TRUE,TRUE,74,8,103,66,32,2,6
25,FALSE,133,2314,359,41,505,TRUE,1,200,TRUE,TRUE,FALSE,84,8,177,46,80,3,4
37,TRUE,87,2057,374,50,515,TRUE,4,260,TRUE,TRUE,TRUE,71,5,171,57,61,8,6
55,FALSE,107,2571,336,113,508,FALSE,5,266,TRUE,FALSE,TRUE,82,3,191,52,85,10,2
40,FALSE,192,1595,180,34,537,TRUE,3,309,TRUE,TRUE,FALSE,75,10,86,63,22,3,3
49,FALSE,95,1991,350,222,620,FALSE,2,209,TRUE,TRUE,TRUE,82,5,242,65,87,5,5
55,TRUE,100,1626,168,52,546,TRUE,3,265,TRUE,FALSE,FALSE,72,3,180,64,41,2,3
30,TRUE,130,2552,364,127,625,TRUE,2,201,TRUE,TRUE,FALSE,92,4,76,60,46,9,4
52,FALSE,176,2556,268,222,598,,5,201,TRUE,TRUE,FALSE,95,7,230,52,49,8,2
29,TRUE,61,2573,275,194,574,TRUE,2,256,TRUE,FALSE,TRUE,78,2,144,50,33,8,4
27,FALSE,137,1981,220,203,586,,2,263,TRUE,FALSE,TRUE,93,4,249,55,39,9,6
49,FALSE,186,1604,276,190,593,FALSE,2,304,FALSE,FALSE,TRUE,82,8,112,62,18,1,2
41,FALSE,95,1581,150,167,472,FALSE,4,271,TRUE,TRUE,FALSE,90,7,217,53,29,7,3
44,TRUE,50,2348,267,98,480,TRUE,4,327,TRUE,FALSE,TRUE,89,9,122,59,50,10,3
51,FALSE,95,1780,352,45,541,TRUE,1,295,FALSE,FALSE,TRUE,96,2,231,46,66,2,4
22,FALSE,139,2344,354,129,480,TRUE,1,322,FALSE,TRUE,TRUE,90,10,125,57,80,6,6
41,TRUE,127,1767,273,208,544,FALSE,4,221,TRUE,TRUE,TRUE,97,7,84,61,64,9,4
52,FALSE,121,1958,152,100,475,,5,247,FALSE,FALSE,TRUE,75,2,99,66,67,4,4
54,FALSE,146,2398,200,28,460,FALSE,5,226,FALSE,TRUE,FALSE,97,6,220,61,24,7,3
24,TRUE,130,2035,238,59,528,TRUE,1,326,TRUE,TRUE,TRUE,79,6,206,52,41,2,2
47,FALSE,53,2202,325,155,623,,2,213,FALSE,FALSE,TRUE,71,10,118,66,33,3,5
29,TRUE,135,2503,351,227,463,TRUE,1,253,TRUE,TRUE,TRUE,99,10,82,66,58,6,2
25,FALSE,148,2367,239,21,629,FALSE,4,257,TRUE,FALSE,FALSE,95,3,213,57,19,7,6
46,FALSE,126,1521,273,52,592,TRUE,3,314,FALSE,FALSE,TRUE,74,7,214,49,15,10,4
34,TRUE,188,1782,391,53,523,FALSE,1,276,TRUE,TRUE,FALSE,84,4,166,53,66,9,2
28,FALSE,150,2049,239,24,503,TRUE,3,309,FALSE,FALSE,TRUE,74,6,128,65,26,1,3
25,TRUE,162,2135,161,173,549,FALSE,1,225,FALSE,TRUE,FALSE,90,7,93,45,29,6,2
50,FALSE,94,2314,391,136,572,TRUE,5,287,TRUE,FALSE,FALSE,88,3,80,65,13,3,6
31,TRUE,136,1883,326,33,596,TRUE,5,210,TRUE,FALSE,FALSE,73,2,205,45,79,1,3
55,TRUE,95,1726,356,162,534,TRUE,5,289,FALSE,TRUE,FALSE,94,7,81,57,26,5,4
44,FALSE,192,2579,253,208,565,TRUE,1,293,TRUE,FALSE,FALSE,95,7,150,62,69,4,4
28,TRUE,87,2160,400,194,527,TRUE,1,292,FALSE,TRUE,FALSE,72,4,165,66,88,7,2
47,TRUE,47,1729,375,112,572,TRUE,4,323,TRUE,TRUE,FALSE,84,7,213,53,20,8,2
42,FALSE,46,2038,342,109,496,FALSE,3,252,TRUE,TRUE,TRUE,99,4,183,61,72,6,5
33,TRUE,46,1664,165,70,480,FALSE,3,268,FALSE,TRUE,TRUE,77,8,175,54,57,9,3
27,FALSE,114,1551,281,109,539,TRUE,4,249,FALSE,TRUE,TRUE,80,2,134,51,79,9,5
36,FALSE,117,2527,323,89,604,TRUE,1,253,TRUE,FALSE,FALSE,70,10,155,51,36,5,4
26,FALSE,188,1827,233,120,500,TRUE,1,270,FALSE,TRUE,TRUE,90,5,250,48,19,7,6
26,TRUE,180,2437,359,141,494,TRUE,5,259,FALSE,TRUE,TRUE,72,2,162,45,49,2,4
48,TRUE,74,1541,357,148,624,FALSE,2,216,FALSE,FALSE,FALSE,83,1,174,58,37,5,5
31,TRUE,199,1921,277,156,487,FALSE,4,288,TRUE,FALSE,FALSE,74,4,98,65,44,6,2
20,TRUE,190,2426,315,222,452,TRUE,4,321,FALSE,TRUE,TRUE,82,7,118,51,44,3,6
50,TRUE,86,2379,324,56,492,,2,225,FALSE,FALSE,TRUE,71,10,113,64,51,10,5
34,FALSE,150,1849,252,142,507,TRUE,2,310,FALSE,TRUE,FALSE,70,9,84,63,24,1,5
21,TRUE,70,2153,384,175,469,FALSE,4,233,FALSE,TRUE,FALSE,85,1,228,65,55,6,3
21,TRUE,157,1994,162,160,538,FALSE,3,294,TRUE,TRUE,TRUE,94,5,83,63,55,6,6
31,TRUE,40,2163,244,35,470,FALSE,2,223,FALSE,FALSE,TRUE,95,9,235,49,30,9,4
53,FALSE,45,1847,360,196,572,FALSE,3,214,TRUE,FALSE,FALSE,97,6,178,66,69,4,5
26,FALSE,68,2448,185,220,544,TRUE,2,233,TRUE,FALSE,TRUE,74,10,180,54,76,9,2
22,FALSE,161,1986,172,47,574,TRUE,2,235,FALSE,TRUE,TRUE,94,9,219,55,30,2,2
52,FALSE,140,2409,352,79,491,FALSE,3,231,TRUE,TRUE,FALSE,88,2,187,60,25,2,4
49,FALSE,189,2011,380,63,488,FALSE,2,216,TRUE,FALSE,TRUE,73,10,114,46,46,5,4
29,FALSE,122,1877,396,195,571,TRUE,5,279,TRUE,FALSE,TRUE,98,10,104,60,60,6,4
47,TRUE,145,2255,232,171,620,FALSE,3,285,FALSE,FALSE,FALSE,97,6,217,62,50,10,5
43,FALSE,46,2139,195,192,464,FALSE,3,324,TRUE,TRUE,TRUE,85,9,93,57,88,6,2
40,FALSE,59,2552,208,89,563,TRUE,1,210,TRUE,TRUE,TRUE,70,10,116,63,74,10,3
39,FALSE,147,2271,274,206,540,TRUE,5,209,FALSE,FALSE,TRUE,90,1,117,52,50,5,5
33,FALSE,71,2110,198,112,512,TRUE,4,255,TRUE,TRUE,FALSE,81,6,83,47,70,4,2
31,TRUE,134,2357,339,170,584,FALSE,1,229,FALSE,FALSE,FALSE,93,3,224,53,88,3,4
34,FALSE,187,1811,181,22,521,FALSE,5,265,FALSE,TRUE,FALSE,72,2,76,52,53,6,5
30,TRUE,46,2313,281,71,560,FALSE,4,278,TRUE,FALSE,TRUE,98,7,159,61,73,3,5
34,TRUE,67,1652,360,81,600,FALSE,1,278,FALSE,TRUE,FALSE,88,10,177,57,58,3,4
29,FALSE,197,1522,398,17,565,FALSE,1,238,FALSE,TRUE,FALSE,83,4,119,47,16,10,3
24,FALSE,111,1518,151,82,566,TRUE,5,323,FALSE,TRUE,TRUE,73,4,182,59,57,5,5
24,FALSE,119,2456,311,204,461,TRUE,2,307,TRUE,TRUE,TRUE,95,3,103,65,15,7,3
29,TRUE,66,1587,161,149,528,TRUE,5,317,TRUE,TRUE,FALSE,90,8,178,64,30,5,3
26,TRUE,70,2316,354,207,477,TRUE,1,301,TRUE,FALSE,TRUE,84,4,240,53,53,5,6
